@Relation titanic
@ATTRIBUTE name string
@ATTRIBUTE classification {Anarchist,Anti-Globalization,Communist/Socialist,Environmental,Leftist,Nationalist/Separatist,Racist,Religious,Right-Wing_Conservative,Right-Wing_Reactionary,n/a,Other}
@ATTRIBUTE continent {Africa,Australia-Oceania,Central_America_and_Caribbean,Central_Asia,East_&_Southeast_Asia,Europe,Middle_East,North_America,South_America,South_Asia}
@ATTRIBUTE victimType {Abortion_Related,Airports_&_Airlines,Business,Educational_Institution,Food_or_Water_Supply,Government_(Diplomatic),Government_(General),Journalists_&_Media,Maritime,Military,NGO,Other,Police,Private_Citizens_&_Property,Religious_Figures/Institutions,Telecommunication,Terrorists,Tourists,Transportation,Unknown,Utilities,Violent_Political_Party}
@ATTRIBUTE attackType {Armed_Assault,Assassination,Bombing/Explosion,Facility/Infrastructure_Attack,Hijacking,Hostage_Taking_(Barricade_Incident),Hostage_Taking_(Kidnapping),Unarmed_Assault,Unknown}
@DATA
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Religious_Figures/Institutions,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,Telecommunication,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Action_Directe,Communist/Socialist,Europe,Government_(General),Bombing/Explosion
Lebanese_National_Resistance_Front,Other,Middle_East,Journalists_&_Media,Bombing/Explosion
Lebanese_National_Resistance_Front,Other,Middle_East,Journalists_&_Media,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,Business,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Facility/Infrastructure_Attack
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Unknown
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Unknown
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Unknown
Abu_Nidal_Organization_(ANO),Nationalist/Separatist,Europe,Airports_&_Airlines,Hijacking
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Educational_Institution,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Unknown
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Hostage_Taking_(Barricade_Incident)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Unknown
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Unknown
Moro_National_Liberation_Front_(MNLF),Religious,East_&_Southeast_Asia,Military,Bombing/Explosion
Red_Flag_(Venezuela),Communist/Socialist,South_America,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Unknown
Abu_Nidal_Organization_(ANO),Nationalist/Separatist,Europe,Airports_&_Airlines,Bombing/Explosion
Abu_Nidal_Organization_(ANO),Nationalist/Separatist,Europe,Airports_&_Airlines,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Committee_of_Solidarity_with_Arab_and_Middle_East_Political_Prisoners_(CSPPA),Religious,Europe,Business,Bombing/Explosion
Committee_of_Solidarity_with_Arab_and_Middle_East_Political_Prisoners_(CSPPA),Religious,Europe,Business,Facility/Infrastructure_Attack
Committee_of_Solidarity_with_Arab_and_Middle_East_Political_Prisoners_(CSPPA),Religious,Europe,Business,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Government_(General),Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Bombing/Explosion
Palestine_Liberation_Organization_(PLO),Nationalist/Separatist,Middle_East,Transportation,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Terrorists,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
Popular_Forces_of_April_25,Communist/Socialist,Europe,Police,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Terrorists,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Utilities,Unknown
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Unknown
Egypts_Revolution,Nationalist/Separatist,Africa,Government_(Diplomatic),Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Assassination
Committee_of_Solidarity_with_Arab_and_Middle_East_Political_Prisoners_(CSPPA),Religious,Europe,Business,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Educational_Institution,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Terrorists,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
Peoples_Command,Communist/Socialist,South_America,Government_(Diplomatic),Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Islamic_Liberation_Organization,Religious,Middle_East,Educational_Institution,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
Palestine_Liberation_Organization_(PLO),Nationalist/Separatist,Middle_East,Unknown,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,Airports_&_Airlines,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,Private_Citizens_&_Property,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Arab_Commando_Cells,Other,Middle_East,Private_Citizens_&_Property,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(Diplomatic),Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Arab_Revolutionary_Front,Other,Europe,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Amal,Nationalist/Separatist,Middle_East,Military,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Assassination
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Religious_Figures/Institutions,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Action_Directe,Communist/Socialist,Europe,Police,Bombing/Explosion
Popular_Forces_of_April_25,Communist/Socialist,Europe,NGO,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Armed_Assault
United_Popular_Action_Movement,Leftist,South_America,Journalists_&_Media,Hostage_Taking_(Barricade_Incident)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Committee_of_Solidarity_with_Arab_and_Middle_East_Political_Prisoners_(CSPPA),Religious,Middle_East,Military,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Terrorists,Unknown
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Assassination
United_Arab_Revolution,Other,Middle_East,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Unknown
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Unknown
Action_Directe,Communist/Socialist,Europe,Business,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,NGO,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,Police,Bombing/Explosion
Popular_Forces_of_April_25,Communist/Socialist,Europe,Government_(General),Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Popular_Forces_of_April_25,Communist/Socialist,Europe,Private_Citizens_&_Property,Bombing/Explosion
Popular_Forces_of_April_25,Communist/Socialist,Europe,Private_Citizens_&_Property,Bombing/Explosion
Syrian_Social_Nationalist_Party,Nationalist/Separatist,Middle_East,Private_Citizens_&_Property,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Transportation,Facility/Infrastructure_Attack
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Transportation,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Armed_Assault
Moro_National_Liberation_Front_(MNLF),Religious,East_&_Southeast_Asia,Tourists,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Action_Directe,Communist/Socialist,Europe,NGO,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Bombing/Explosion
Polisario_Front,Nationalist/Separatist,Africa,Business,Armed_Assault
Polisario_Front,Nationalist/Separatist,Africa,Business,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Maritime,Hijacking
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Armed_Assault
Sandinistas,Communist/Socialist,Central_America_and_Caribbean,Private_Citizens_&_Property,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
